"Título de trazado: 1. table nursery. 05/05/22"
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensidad, lux (LGR S/N: 21258716, SEN S/N: 21258716)","Acoplador adjunto (LGR S/N: 21258716)","Host conectado (LGR S/N: 21258716)","Acoplador separado (LGR S/N: 21258716)","Parado (LGR S/N: 21258716)","Final de archivo (LGR S/N: 21258716)"
454,05/08/22 04:30:00 PM,23.388,269.1,,,,,
455,05/08/22 04:40:00 PM,23.388,301.4,,,,,
456,05/08/22 04:50:00 PM,23.196,139.9,,,,,
457,05/08/22 05:00:00 PM,23.196,333.7,,,,,
458,05/08/22 05:10:00 PM,23.100,129.2,,,,,
459,05/08/22 05:20:00 PM,23.004,107.6,,,,,
460,05/08/22 05:30:00 PM,23.004,32.3,,,,,
461,05/08/22 05:40:00 PM,23.004,0.0,,,,,
462,05/08/22 05:50:00 PM,23.004,10.8,,,,,
463,05/08/22 06:00:00 PM,23.004,0.0,,,,,
464,05/08/22 06:10:00 PM,23.100,0.0,,,,,
465,05/08/22 06:20:00 PM,23.100,0.0,,,,,
466,05/08/22 06:30:00 PM,23.100,0.0,,,,,
467,05/08/22 06:40:00 PM,23.196,0.0,,,,,
468,05/08/22 06:50:00 PM,23.100,0.0,,,,,
469,05/08/22 07:00:00 PM,23.196,0.0,,,,,
470,05/08/22 07:10:00 PM,23.196,0.0,,,,,
471,05/08/22 07:20:00 PM,23.196,0.0,,,,,
472,05/08/22 07:30:00 PM,23.196,0.0,,,,,
473,05/08/22 07:40:00 PM,23.196,0.0,,,,,
474,05/08/22 07:50:00 PM,23.196,0.0,,,,,
475,05/08/22 08:00:00 PM,23.196,0.0,,,,,
476,05/08/22 08:10:00 PM,23.196,0.0,,,,,
477,05/08/22 08:20:00 PM,23.196,0.0,,,,,
478,05/08/22 08:30:00 PM,23.196,0.0,,,,,
479,05/08/22 08:40:00 PM,23.196,0.0,,,,,
480,05/08/22 08:50:00 PM,23.196,0.0,,,,,
481,05/08/22 09:00:00 PM,23.196,0.0,,,,,
482,05/08/22 09:10:00 PM,23.196,0.0,,,,,
483,05/08/22 09:20:00 PM,23.196,0.0,,,,,
484,05/08/22 09:30:00 PM,23.196,0.0,,,,,
485,05/08/22 09:40:00 PM,23.196,0.0,,,,,
486,05/08/22 09:50:00 PM,23.196,0.0,,,,,
487,05/08/22 10:00:00 PM,23.196,0.0,,,,,
488,05/08/22 10:10:00 PM,23.196,0.0,,,,,
489,05/08/22 10:20:00 PM,23.196,0.0,,,,,
490,05/08/22 10:30:00 PM,23.196,0.0,,,,,
491,05/08/22 10:40:00 PM,23.196,0.0,,,,,
492,05/08/22 10:50:00 PM,23.196,0.0,,,,,
493,05/08/22 11:00:00 PM,23.196,0.0,,,,,
494,05/08/22 11:10:00 PM,23.196,0.0,,,,,
495,05/08/22 11:20:00 PM,23.100,0.0,,,,,
496,05/08/22 11:30:00 PM,23.196,0.0,,,,,
497,05/08/22 11:40:00 PM,23.100,0.0,,,,,
498,05/08/22 11:50:00 PM,23.100,0.0,,,,,
499,05/09/22 12:00:00 AM,23.100,0.0,,,,,
500,05/09/22 12:10:00 AM,23.100,0.0,,,,,
501,05/09/22 12:20:00 AM,23.100,0.0,,,,,
502,05/09/22 12:30:00 AM,23.100,0.0,,,,,
503,05/09/22 12:40:00 AM,23.100,0.0,,,,,
504,05/09/22 12:50:00 AM,23.100,0.0,,,,,
505,05/09/22 01:00:00 AM,23.100,0.0,,,,,
506,05/09/22 01:10:00 AM,23.100,0.0,,,,,
507,05/09/22 01:20:00 AM,23.100,0.0,,,,,
508,05/09/22 01:30:00 AM,23.100,0.0,,,,,
509,05/09/22 01:40:00 AM,23.100,0.0,,,,,
510,05/09/22 01:50:00 AM,23.004,0.0,,,,,
511,05/09/22 02:00:00 AM,23.004,0.0,,,,,
512,05/09/22 02:10:00 AM,23.004,0.0,,,,,
513,05/09/22 02:20:00 AM,23.004,0.0,,,,,
514,05/09/22 02:30:00 AM,22.908,0.0,,,,,
515,05/09/22 02:40:00 AM,23.004,0.0,,,,,
516,05/09/22 02:50:00 AM,23.004,0.0,,,,,
517,05/09/22 03:00:00 AM,23.004,0.0,,,,,
518,05/09/22 03:10:00 AM,22.908,0.0,,,,,
519,05/09/22 03:20:00 AM,22.908,0.0,,,,,
520,05/09/22 03:30:00 AM,22.908,0.0,,,,,
521,05/09/22 03:40:00 AM,22.908,0.0,,,,,
522,05/09/22 03:50:00 AM,22.908,0.0,,,,,
523,05/09/22 04:00:00 AM,22.908,0.0,,,,,
524,05/09/22 04:10:00 AM,22.908,0.0,,,,,
525,05/09/22 04:20:00 AM,22.908,0.0,,,,,
526,05/09/22 04:30:00 AM,22.908,0.0,,,,,
527,05/09/22 04:40:00 AM,22.908,0.0,,,,,
528,05/09/22 04:50:00 AM,22.908,0.0,,,,,
529,05/09/22 05:00:00 AM,22.908,0.0,,,,,
530,05/09/22 05:10:00 AM,22.908,0.0,,,,,
531,05/09/22 05:20:00 AM,22.908,0.0,,,,,
532,05/09/22 05:30:00 AM,22.908,0.0,,,,,
533,05/09/22 05:40:00 AM,22.908,0.0,,,,,
534,05/09/22 05:50:00 AM,22.908,0.0,,,,,
535,05/09/22 06:00:00 AM,22.908,21.5,,,,,
536,05/09/22 06:10:00 AM,22.908,21.5,,,,,
537,05/09/22 06:20:00 AM,22.908,129.2,,,,,
538,05/09/22 06:30:00 AM,22.908,118.4,,,,,
539,05/09/22 06:40:00 AM,23.004,161.5,,,,,
540,05/09/22 06:50:00 AM,23.004,355.2,,,,,
541,05/09/22 07:00:00 AM,23.004,914.9,,,,,
542,05/09/22 07:10:00 AM,23.004,258.3,,,,,
543,05/09/22 07:20:00 AM,23.004,236.8,,,,,
544,05/09/22 07:30:00 AM,23.004,1550.0,,,,,
545,05/09/22 07:40:00 AM,23.004,1345.5,,,,,
546,05/09/22 07:50:00 AM,23.004,914.9,,,,,
547,05/09/22 08:00:00 AM,23.004,2238.9,,,,,
548,05/09/22 08:10:00 AM,23.004,1550.0,,,,,
549,05/09/22 08:20:00 AM,23.100,2497.2,,,,,
550,05/09/22 08:30:00 AM,23.004,2152.8,,,,,
551,05/09/22 08:40:00 AM,23.100,1141.0,,,,,
552,05/09/22 08:50:00 AM,23.100,3788.9,,,,,
553,05/09/22 09:00:00 AM,23.196,2066.7,,,,,
554,05/09/22 09:10:00 AM,23.196,602.8,,,,,
555,05/09/22 09:20:00 AM,23.196,699.7,,,,,
556,05/09/22 09:30:00 AM,23.292,3272.2,,,,,
557,05/09/22 09:40:00 AM,23.388,1291.7,,,,,
558,05/09/22 09:50:00 AM,23.388,871.9,,,,,
559,05/09/22 10:00:00 AM,23.388,1194.8,,,,,
560,05/09/22 10:10:00 AM,23.581,1636.1,,,,,
561,05/09/22 10:20:00 AM,23.677,1636.1,,,,,
562,05/09/22 10:30:00 AM,23.484,11711.2,,,,,
563,05/09/22 10:40:00 AM,23.484,1205.6,,,,,
564,05/09/22 10:50:00 AM,23.484,3100.0,,,,,
565,05/09/22 11:00:00 AM,23.484,3272.2,,,,,
566,05/09/22 11:10:00 AM,23.484,6200.0,,,,,
567,05/09/22 11:20:00 AM,23.581,2238.9,,,,,
568,05/09/22 11:30:00 AM,23.581,2497.2,,,,,
569,05/09/22 11:40:00 AM,23.581,6544.5,,,,,
570,05/09/22 11:50:00 AM,23.581,4133.4,,,,,
571,05/09/22 12:00:00 PM,23.677,2066.7,,,,,
572,05/09/22 12:10:00 PM,23.677,3616.7,,,,,
573,05/09/22 12:20:00 PM,23.773,5511.1,,,,,
574,05/09/22 12:30:00 PM,23.773,4822.3,,,,,
575,05/09/22 12:40:00 PM,23.677,2583.4,,,,,
576,05/09/22 12:50:00 PM,23.677,3272.2,,,,,
577,05/09/22 01:00:00 PM,23.773,5511.1,,,,,
578,05/09/22 01:10:00 PM,23.966,1894.5,,,,,
579,05/09/22 01:20:00 PM,23.869,1980.6,,,,,
580,05/09/22 01:30:00 PM,23.869,6200.0,,,,,
581,05/09/22 01:40:00 PM,24.062,1636.1,,,,,
582,05/09/22 01:50:00 PM,23.966,4650.0,,,,,
583,05/09/22 02:00:00 PM,24.062,4305.6,,,,,
584,05/09/22 02:10:00 PM,24.062,3100.0,,,,,
585,05/09/22 02:20:00 PM,23.966,6200.0,,,,,
586,05/09/22 02:30:00 PM,24.062,4477.8,,,,,
587,05/09/22 02:40:00 PM,24.062,5338.9,,,,,
588,05/09/22 02:50:00 PM,24.158,7233.4,,,,,
589,05/09/22 03:00:00 PM,24.158,17222.3,,,,,
590,05/09/22 03:10:00 PM,24.255,18600.1,,,,,
591,05/09/22 03:20:00 PM,24.255,5166.7,,,,,
592,05/09/22 03:30:00 PM,24.255,3961.1,,,,,
593,05/09/22 03:40:00 PM,24.255,38578.0,,,,,
594,05/09/22 03:50:00 PM,24.158,12400.1,,,,,
595,05/09/22 04:00:00 PM,24.158,9300.1,,,,,
596,05/09/22 04:10:00 PM,24.158,3961.1,,,,,
597,05/09/22 04:20:00 PM,23.966,4305.6,,,,,
598,05/09/22 04:30:00 PM,23.773,1463.9,,,,,
599,05/09/22 04:40:00 PM,23.677,1065.6,,,,,
600,05/09/22 04:50:00 PM,23.773,269.1,,,,,
601,05/09/22 05:00:00 PM,23.677,409.0,,,,,
602,05/09/22 05:10:00 PM,23.484,226.0,,,,,
603,05/09/22 05:20:00 PM,23.484,226.0,,,,,
604,05/09/22 05:30:00 PM,23.581,258.3,,,,,
605,05/09/22 05:40:00 PM,23.484,43.1,,,,,
606,05/09/22 05:50:00 PM,23.484,10.8,,,,,
607,05/09/22 06:00:00 PM,23.388,0.0,,,,,
608,05/09/22 06:10:00 PM,23.388,0.0,,,,,
609,05/09/22 06:20:00 PM,23.388,0.0,,,,,
610,05/09/22 06:30:00 PM,23.388,0.0,,,,,
611,05/09/22 06:40:00 PM,23.388,0.0,,,,,
612,05/09/22 06:50:00 PM,23.388,0.0,,,,,
613,05/09/22 07:00:00 PM,23.388,0.0,,,,,
614,05/09/22 07:10:00 PM,23.388,0.0,,,,,
615,05/09/22 07:20:00 PM,23.388,0.0,,,,,
616,05/09/22 07:30:00 PM,23.388,0.0,,,,,
617,05/09/22 07:40:00 PM,23.388,0.0,,,,,
618,05/09/22 07:50:00 PM,23.388,0.0,,,,,
619,05/09/22 08:00:00 PM,23.388,0.0,,,,,
620,05/09/22 08:10:00 PM,23.388,0.0,,,,,
621,05/09/22 08:20:00 PM,23.388,0.0,,,,,
622,05/09/22 08:30:00 PM,23.388,0.0,,,,,
623,05/09/22 08:40:00 PM,23.388,0.0,,,,,
624,05/09/22 08:50:00 PM,23.388,0.0,,,,,
625,05/09/22 09:00:00 PM,23.388,0.0,,,,,
626,05/09/22 09:10:00 PM,23.388,0.0,,,,,
627,05/09/22 09:20:00 PM,23.388,0.0,,,,,
628,05/09/22 09:30:00 PM,23.388,0.0,,,,,
629,05/09/22 09:40:00 PM,23.388,0.0,,,,,
630,05/09/22 09:50:00 PM,23.388,0.0,,,,,
631,05/09/22 10:00:00 PM,23.388,0.0,,,,,
632,05/09/22 10:10:00 PM,23.388,0.0,,,,,
633,05/09/22 10:20:00 PM,23.388,0.0,,,,,
634,05/09/22 10:30:00 PM,23.388,0.0,,,,,
635,05/09/22 10:40:00 PM,23.388,0.0,,,,,
636,05/09/22 10:50:00 PM,23.292,0.0,,,,,
637,05/09/22 11:00:00 PM,23.292,0.0,,,,,
638,05/09/22 11:10:00 PM,23.292,0.0,,,,,
639,05/09/22 11:20:00 PM,23.292,0.0,,,,,
640,05/09/22 11:30:00 PM,23.292,0.0,,,,,
641,05/09/22 11:40:00 PM,23.292,0.0,,,,,
642,05/09/22 11:50:00 PM,23.196,0.0,,,,,
643,05/10/22 12:00:00 AM,23.196,0.0,,,,,
644,05/10/22 12:10:00 AM,23.100,0.0,,,,,
645,05/10/22 12:20:00 AM,23.100,0.0,,,,,
646,05/10/22 12:30:00 AM,23.100,0.0,,,,,
647,05/10/22 12:40:00 AM,23.100,0.0,,,,,
648,05/10/22 12:50:00 AM,22.908,0.0,,,,,
649,05/10/22 01:00:00 AM,22.908,0.0,,,,,
650,05/10/22 01:10:00 AM,22.908,0.0,,,,,
651,05/10/22 01:20:00 AM,22.908,0.0,,,,,
652,05/10/22 01:30:00 AM,22.908,0.0,,,,,
653,05/10/22 01:40:00 AM,22.908,0.0,,,,,
654,05/10/22 01:50:00 AM,22.908,0.0,,,,,
655,05/10/22 02:00:00 AM,22.908,0.0,,,,,
656,05/10/22 02:10:00 AM,22.908,0.0,,,,,
657,05/10/22 02:20:00 AM,22.908,0.0,,,,,
658,05/10/22 02:30:00 AM,22.908,0.0,,,,,
659,05/10/22 02:40:00 AM,22.908,0.0,,,,,
660,05/10/22 02:50:00 AM,22.908,0.0,,,,,
661,05/10/22 03:00:00 AM,22.908,0.0,,,,,
662,05/10/22 03:10:00 AM,22.908,0.0,,,,,
663,05/10/22 03:20:00 AM,22.908,0.0,,,,,
664,05/10/22 03:30:00 AM,22.908,0.0,,,,,
665,05/10/22 03:40:00 AM,22.908,0.0,,,,,
666,05/10/22 03:50:00 AM,22.908,0.0,,,,,
667,05/10/22 04:00:00 AM,22.908,0.0,,,,,
668,05/10/22 04:10:00 AM,23.004,0.0,,,,,
669,05/10/22 04:20:00 AM,22.908,0.0,,,,,
670,05/10/22 04:30:00 AM,22.908,0.0,,,,,
671,05/10/22 04:40:00 AM,22.908,0.0,,,,,
672,05/10/22 04:50:00 AM,22.908,0.0,,,,,
673,05/10/22 05:00:00 AM,22.908,0.0,,,,,
674,05/10/22 05:10:00 AM,22.908,0.0,,,,,
675,05/10/22 05:20:00 AM,22.908,0.0,,,,,
676,05/10/22 05:30:00 AM,22.908,0.0,,,,,
677,05/10/22 05:40:00 AM,22.908,0.0,,,,,
678,05/10/22 05:50:00 AM,22.812,0.0,,,,,
679,05/10/22 06:00:00 AM,22.908,53.8,,,,,
680,05/10/22 06:10:00 AM,22.908,96.9,,,,,
681,05/10/22 06:20:00 AM,22.908,139.9,,,,,
682,05/10/22 06:30:00 AM,23.004,258.3,,,,,
683,05/10/22 06:40:00 AM,23.004,419.8,,,,,
684,05/10/22 06:50:00 AM,23.100,452.1,,,,,
685,05/10/22 07:00:00 AM,23.100,462.9,,,,,
686,05/10/22 07:10:00 AM,23.196,861.1,,,,,
687,05/10/22 07:20:00 AM,23.196,570.5,,,,,
688,05/10/22 07:30:00 AM,23.196,678.1,,,,,
689,05/10/22 07:40:00 AM,23.292,1184.0,,,,,
690,05/10/22 07:50:00 AM,23.292,1194.8,,,,,
691,05/10/22 08:00:00 AM,23.388,990.3,,,,,
692,05/10/22 08:10:00 AM,23.388,1324.0,,,,,
693,05/10/22 08:20:00 AM,23.484,1324.0,,,,,
694,05/10/22 08:30:00 AM,23.388,2411.1,,,,,
695,05/10/22 08:40:00 AM,23.581,1377.8,,,,,
696,05/10/22 08:50:00 AM,23.484,1636.1,,,,,
697,05/10/22 09:00:00 AM,23.388,2066.7,,,,,
698,05/10/22 09:10:00 AM,23.581,2152.8,,,,,
699,05/10/22 09:20:00 AM,23.388,2497.2,,,,,
700,05/10/22 09:30:00 AM,23.484,10677.8,,,,,
701,05/10/22 09:40:00 AM,23.484,2583.4,,,,,
702,05/10/22 09:50:00 AM,23.581,2583.4,,,,,
703,05/10/22 10:00:00 AM,23.581,3100.0,,,,,
704,05/10/22 10:10:00 AM,23.581,2238.9,,,,,
705,05/10/22 10:20:00 AM,23.581,13089.0,,,,,
706,05/10/22 10:30:00 AM,23.581,12400.1,,,,,
707,05/10/22 10:40:00 AM,23.677,3100.0,,,,,
708,05/10/22 10:50:00 AM,23.677,2325.0,,,,,
709,05/10/22 11:00:00 AM,23.581,2411.1,,,,,
710,05/10/22 11:10:00 AM,23.581,10333.4,,,,,
711,05/10/22 11:20:00 AM,23.581,3444.5,,,,,
712,05/10/22 11:30:00 AM,23.677,55111.5,,,,,
713,05/10/22 11:40:00 AM,23.677,5511.1,,,,,
714,05/10/22 11:50:00 AM,23.677,24800.2,,,,,
715,05/10/22 12:00:00 PM,23.677,15844.5,,,,,
716,05/10/22 12:10:00 PM,23.773,7577.8,,,,,
717,05/10/22 12:20:00 PM,23.869,3100.0,,,,,
718,05/10/22 12:30:00 PM,23.773,2497.2,,,,,
719,05/10/22 12:40:00 PM,23.773,30311.3,,,,,
720,05/10/22 12:50:00 PM,23.773,4133.4,,,,,
721,05/10/22 01:00:00 PM,23.966,2238.9,,,,,
722,05/10/22 01:10:00 PM,23.966,4822.3,,,,,
723,05/10/22 01:20:00 PM,24.158,1894.5,,,,,
724,05/10/22 01:30:00 PM,24.062,2497.2,,,,,
725,05/10/22 01:40:00 PM,24.158,5338.9,,,,,
726,05/10/22 01:50:00 PM,24.158,4305.6,,,,,
727,05/10/22 02:00:00 PM,24.158,4133.4,,,,,
728,05/10/22 02:10:00 PM,24.062,4650.0,,,,,
729,05/10/22 02:20:00 PM,24.062,1636.1,,,,,
730,05/10/22 02:30:00 PM,24.062,5166.7,,,,,
731,05/10/22 02:40:00 PM,24.158,4650.0,,,,,
732,05/10/22 02:50:00 PM,24.062,3616.7,,,,,
733,05/10/22 03:00:00 PM,24.158,3444.5,,,,,
734,05/10/22 03:10:00 PM,24.158,3961.1,,,,,
735,05/10/22 03:20:00 PM,24.062,3100.0,,,,,
736,05/10/22 03:30:00 PM,24.062,2583.4,,,,,
737,05/10/22 03:40:00 PM,24.062,1550.0,,,,,
738,05/10/22 03:50:00 PM,24.062,6200.0,,,,,
739,05/10/22 04:00:00 PM,23.966,570.5,,,,,
740,05/10/22 04:10:00 PM,23.966,1463.9,,,,,
741,05/10/22 04:20:00 PM,23.966,516.7,,,,,
742,05/10/22 04:30:00 PM,23.966,1808.3,,,,,
743,05/10/22 04:40:00 PM,23.966,1463.9,,,,,
744,05/10/22 04:50:00 PM,23.966,914.9,,,,,
745,05/10/22 05:00:00 PM,23.966,376.7,,,,,
746,05/10/22 05:10:00 PM,23.966,236.8,,,,,
747,05/10/22 05:20:00 PM,23.966,107.6,,,,,
748,05/10/22 05:30:00 PM,23.966,258.3,,,,,
749,05/10/22 05:40:00 PM,23.966,21.5,,,,,
750,05/10/22 05:50:00 PM,23.966,21.5,,,,,
751,05/10/22 06:00:00 PM,23.869,0.0,,,,,
752,05/10/22 06:10:00 PM,23.966,0.0,,,,,
753,05/10/22 06:20:00 PM,23.966,0.0,,,,,
754,05/10/22 06:30:00 PM,23.869,0.0,,,,,
755,05/10/22 06:40:00 PM,23.869,0.0,,,,,
756,05/10/22 06:50:00 PM,23.773,0.0,,,,,
757,05/10/22 07:00:00 PM,23.773,0.0,,,,,
758,05/10/22 07:10:00 PM,23.773,0.0,,,,,
759,05/10/22 07:20:00 PM,23.773,0.0,,,,,
760,05/10/22 07:30:00 PM,23.677,0.0,,,,,
761,05/10/22 07:40:00 PM,23.677,0.0,,,,,
762,05/10/22 07:50:00 PM,23.677,0.0,,,,,
763,05/10/22 08:00:00 PM,23.677,0.0,,,,,
764,05/10/22 08:10:00 PM,23.677,0.0,,,,,
765,05/10/22 08:20:00 PM,23.677,0.0,,,,,
766,05/10/22 08:30:00 PM,23.677,0.0,,,,,
767,05/10/22 08:40:00 PM,23.677,0.0,,,,,
768,05/10/22 08:50:00 PM,23.677,0.0,,,,,
769,05/10/22 09:00:00 PM,23.677,0.0,,,,,
770,05/10/22 09:10:00 PM,23.581,0.0,,,,,
771,05/10/22 09:20:00 PM,23.581,0.0,,,,,
772,05/10/22 09:30:00 PM,23.484,0.0,,,,,
773,05/10/22 09:40:00 PM,23.484,0.0,,,,,
774,05/10/22 09:50:00 PM,23.484,0.0,,,,,
775,05/10/22 10:00:00 PM,23.484,0.0,,,,,
776,05/10/22 10:10:00 PM,23.484,0.0,,,,,
777,05/10/22 10:20:00 PM,23.388,0.0,,,,,
778,05/10/22 10:30:00 PM,23.388,0.0,,,,,
779,05/10/22 10:40:00 PM,23.388,0.0,,,,,
780,05/10/22 10:50:00 PM,23.388,0.0,,,,,
781,05/10/22 11:00:00 PM,23.388,0.0,,,,,
782,05/10/22 11:10:00 PM,23.388,0.0,,,,,
783,05/10/22 11:20:00 PM,23.388,0.0,,,,,
784,05/10/22 11:30:00 PM,23.388,0.0,,,,,
785,05/10/22 11:40:00 PM,23.388,0.0,,,,,
786,05/10/22 11:50:00 PM,23.388,0.0,,,,,
787,05/11/22 12:00:00 AM,23.388,0.0,,,,,
788,05/11/22 12:10:00 AM,23.388,0.0,,,,,
789,05/11/22 12:20:00 AM,23.388,0.0,,,,,
790,05/11/22 12:30:00 AM,23.388,0.0,,,,,
791,05/11/22 12:40:00 AM,23.388,0.0,,,,,
792,05/11/22 12:50:00 AM,23.388,0.0,,,,,
793,05/11/22 01:00:00 AM,23.388,0.0,,,,,
794,05/11/22 01:10:00 AM,23.388,0.0,,,,,
795,05/11/22 01:20:00 AM,23.388,0.0,,,,,
796,05/11/22 01:30:00 AM,23.388,0.0,,,,,
797,05/11/22 01:40:00 AM,23.388,0.0,,,,,
798,05/11/22 01:50:00 AM,23.388,0.0,,,,,
799,05/11/22 02:00:00 AM,23.388,0.0,,,,,
800,05/11/22 02:10:00 AM,23.388,0.0,,,,,
801,05/11/22 02:20:00 AM,23.388,0.0,,,,,
802,05/11/22 02:30:00 AM,23.388,0.0,,,,,
803,05/11/22 02:40:00 AM,23.388,0.0,,,,,
804,05/11/22 02:50:00 AM,23.388,0.0,,,,,
805,05/11/22 03:00:00 AM,23.388,0.0,,,,,
806,05/11/22 03:10:00 AM,23.388,0.0,,,,,
807,05/11/22 03:20:00 AM,23.388,0.0,,,,,
808,05/11/22 03:30:00 AM,23.292,0.0,,,,,
809,05/11/22 03:40:00 AM,23.292,0.0,,,,,
810,05/11/22 03:50:00 AM,23.292,0.0,,,,,
811,05/11/22 04:00:00 AM,23.292,0.0,,,,,
812,05/11/22 04:10:00 AM,23.292,0.0,,,,,
813,05/11/22 04:20:00 AM,23.292,0.0,,,,,
814,05/11/22 04:30:00 AM,23.292,0.0,,,,,
815,05/11/22 04:40:00 AM,23.292,0.0,,,,,
816,05/11/22 04:50:00 AM,23.292,0.0,,,,,
817,05/11/22 05:00:00 AM,23.292,0.0,,,,,
818,05/11/22 05:10:00 AM,23.292,0.0,,,,,
819,05/11/22 05:20:00 AM,23.292,0.0,,,,,
820,05/11/22 05:30:00 AM,23.292,0.0,,,,,
821,05/11/22 05:40:00 AM,23.292,0.0,,,,,
822,05/11/22 05:50:00 AM,23.292,0.0,,,,,
823,05/11/22 06:00:00 AM,23.292,10.8,,,,,
824,05/11/22 06:10:00 AM,23.292,32.3,,,,,
825,05/11/22 06:20:00 AM,23.292,43.1,,,,,
826,05/11/22 06:30:00 AM,23.292,75.3,,,,,
827,05/11/22 06:40:00 AM,23.292,86.1,,,,,
828,05/11/22 06:50:00 AM,23.292,139.9,,,,,
829,05/11/22 07:00:00 AM,23.388,129.2,,,,,
830,05/11/22 07:10:00 AM,23.388,183.0,,,,,
831,05/11/22 07:20:00 AM,23.388,226.0,,,,,
832,05/11/22 07:30:00 AM,23.388,236.8,,,,,
833,05/11/22 07:40:00 AM,23.388,322.9,,,,,
834,05/11/22 07:50:00 AM,23.484,581.3,,,,,
835,05/11/22 08:00:00 AM,23.484,462.9,,,,,
836,05/11/22 08:10:00 AM,23.581,1367.0,,,,,
837,05/11/22 08:20:00 AM,23.581,731.9,,,,,
838,05/11/22 08:30:00 AM,23.581,1377.8,,,,,
839,05/11/22 08:40:00 AM,23.581,495.1,,,,,
840,05/11/22 08:50:00 AM,23.581,1463.9,,,,,
841,05/11/22 09:00:00 AM,23.581,538.2,,,,,
842,05/11/22 09:10:00 AM,23.581,2755.6,,,,,
843,05/11/22 09:20:00 AM,23.581,871.9,,,,,
844,05/11/22 09:30:00 AM,23.581,1722.2,,,,,
845,05/11/22 09:40:00 AM,23.581,1894.5,,,,,
846,05/11/22 09:50:00 AM,23.677,7577.8,,,,,
847,05/11/22 10:00:00 AM,23.677,12400.1,,,,,
848,05/11/22 10:10:00 AM,23.773,4477.8,,,,,
849,05/11/22 10:20:00 AM,23.677,4994.5,,,,,
850,05/11/22 10:30:00 AM,23.773,3444.5,,,,,
851,05/11/22 10:40:00 AM,23.773,13089.0,,,,,
852,05/11/22 10:50:00 AM,23.677,16533.4,,,,,
853,05/11/22 11:00:00 AM,23.677,7577.8,,,,,
854,05/11/22 11:10:00 AM,23.773,7233.4,,,,,
855,05/11/22 11:20:00 AM,23.869,17911.2,,,,,
856,05/11/22 11:30:00 AM,23.773,17222.3,,,,,
857,05/11/22 11:40:00 AM,23.773,12400.1,,,,,
858,05/11/22 11:50:00 AM,23.773,1808.3,,,,,
859,05/11/22 12:00:00 PM,23.773,10333.4,,,,,
860,05/11/22 12:10:00 PM,23.869,9644.5,,,,,
861,05/11/22 12:20:00 PM,23.966,6200.0,,,,,
862,05/11/22 12:30:00 PM,23.966,4822.3,,,,,
863,05/11/22 12:40:00 PM,23.869,13089.0,,,,,
864,05/11/22 12:50:00 PM,23.869,11022.3,,,,,
865,05/11/22 01:00:00 PM,23.966,5511.1,,,,,
866,05/11/22 01:10:00 PM,23.966,1980.6,,,,,
867,05/11/22 01:20:00 PM,23.966,10333.4,,,,,
868,05/11/22 01:30:00 PM,24.062,4822.3,,,,,
869,05/11/22 01:40:00 PM,23.966,12400.1,,,,,
870,05/11/22 01:50:00 PM,23.966,3961.1,,,,,
871,05/11/22 02:00:00 PM,24.062,11711.2,,,,,
872,05/11/22 02:10:00 PM,24.062,3100.0,,,,,
873,05/11/22 02:20:00 PM,24.158,5511.1,,,,,
874,05/11/22 02:30:00 PM,24.158,4822.3,,,,,
875,05/11/22 02:40:00 PM,24.255,22044.6,,,,,
876,05/11/22 02:50:00 PM,24.255,5166.7,,,,,
877,05/11/22 03:00:00 PM,24.351,3961.1,,,,,
878,05/11/22 03:10:00 PM,24.351,11022.3,,,,,
879,05/11/22 03:20:00 PM,24.351,10677.8,,,,,
880,05/11/22 03:30:00 PM,24.351,14466.8,,,,,
881,05/11/22 03:40:00 PM,24.255,11022.3,,,,,
882,05/11/22 03:50:00 PM,24.351,11711.2,,,,,
883,05/11/22 04:00:00 PM,24.351,5166.7,,,,,
884,05/11/22 04:10:00 PM,24.351,9644.5,,,,,
885,05/11/22 04:20:00 PM,24.255,2497.2,,,,,
886,05/11/22 04:30:00 PM,24.255,4650.0,,,,,
887,05/11/22 04:40:00 PM,24.158,2238.9,,,,,
888,05/11/22 04:50:00 PM,24.158,1227.1,,,,,
889,05/11/22 05:00:00 PM,24.158,1076.4,,,,,
890,05/11/22 05:10:00 PM,24.158,828.8,,,,,
891,05/11/22 05:20:00 PM,24.062,441.3,,,,,
892,05/11/22 05:30:00 PM,24.062,107.6,,,,,
893,05/11/22 05:40:00 PM,24.062,75.3,,,,,
894,05/11/22 05:50:00 PM,24.062,53.8,,,,,
895,05/11/22 06:00:00 PM,24.062,0.0,,,,,
896,05/11/22 06:10:00 PM,23.966,0.0,,,,,
897,05/11/22 06:20:00 PM,23.869,0.0,,,,,
898,05/11/22 06:30:00 PM,23.773,0.0,,,,,
899,05/11/22 06:40:00 PM,23.869,0.0,,,,,
900,05/11/22 06:50:00 PM,23.869,0.0,,,,,
901,05/11/22 07:00:00 PM,23.869,0.0,,,,,
902,05/11/22 07:10:00 PM,23.773,0.0,,,,,
903,05/11/22 07:20:00 PM,23.773,0.0,,,,,
904,05/11/22 07:30:00 PM,23.773,0.0,,,,,
905,05/11/22 07:40:00 PM,23.773,0.0,,,,,
906,05/11/22 07:50:00 PM,23.773,0.0,,,,,
907,05/11/22 08:00:00 PM,23.773,0.0,,,,,
