"Plot Title: 2. rope nursery. 10/03/22"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensity, Lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Coupler Attached (LGR S/N: 21258717)","Host Connected (LGR S/N: 21258717)","Stopped (LGR S/N: 21258717)","End Of File (LGR S/N: 21258717)"
350,03/13/22 03:10:00 AM,27.468,0.0,,,,
351,03/13/22 03:20:00 AM,27.468,0.0,,,,
352,03/13/22 03:30:00 AM,27.468,0.0,,,,
353,03/13/22 03:40:00 AM,27.468,0.0,,,,
354,03/13/22 03:50:00 AM,27.468,0.0,,,,
355,03/13/22 04:00:00 AM,27.468,0.0,,,,
356,03/13/22 04:10:00 AM,27.468,0.0,,,,
357,03/13/22 04:20:00 AM,27.468,0.0,,,,
358,03/13/22 04:30:00 AM,27.468,0.0,,,,
359,03/13/22 04:40:00 AM,27.468,0.0,,,,
360,03/13/22 04:50:00 AM,27.370,0.0,,,,
361,03/13/22 05:00:00 AM,27.468,0.0,,,,
362,03/13/22 05:10:00 AM,27.370,0.0,,,,
363,03/13/22 05:20:00 AM,27.370,0.0,,,,
364,03/13/22 05:30:00 AM,27.370,0.0,,,,
365,03/13/22 05:40:00 AM,27.370,0.0,,,,
366,03/13/22 05:50:00 AM,27.370,0.0,,,,
367,03/13/22 06:00:00 AM,27.370,10.8,,,,
368,03/13/22 06:10:00 AM,27.370,96.9,,,,
369,03/13/22 06:20:00 AM,27.370,366.0,,,,
370,03/13/22 06:30:00 AM,27.370,150.7,,,,
371,03/13/22 06:40:00 AM,27.468,312.2,,,,
372,03/13/22 06:50:00 AM,27.468,409.0,,,,
373,03/13/22 07:00:00 AM,27.567,376.7,,,,
374,03/13/22 07:10:00 AM,27.665,570.5,,,,
375,03/13/22 07:20:00 AM,27.764,688.9,,,,
376,03/13/22 07:30:00 AM,27.862,592.0,,,,
377,03/13/22 07:40:00 AM,27.862,904.2,,,,
378,03/13/22 07:50:00 AM,28.060,1173.3,,,,
379,03/13/22 08:00:00 AM,28.159,871.9,,,,
380,03/13/22 08:10:00 AM,28.159,1194.8,,,,
381,03/13/22 08:20:00 AM,28.357,1248.6,,,,
382,03/13/22 08:30:00 AM,28.060,1377.8,,,,
383,03/13/22 08:40:00 AM,28.060,1808.3,,,,
384,03/13/22 08:50:00 AM,28.060,1894.5,,,,
385,03/13/22 09:00:00 AM,28.159,2152.8,,,,
386,03/13/22 09:10:00 AM,28.159,2238.9,,,,
387,03/13/22 09:20:00 AM,28.060,2411.1,,,,
388,03/13/22 09:30:00 AM,28.159,3616.7,,,,
389,03/13/22 09:40:00 AM,28.258,2152.8,,,,
390,03/13/22 09:50:00 AM,28.357,2927.8,,,,
391,03/13/22 10:00:00 AM,28.555,2325.0,,,,
392,03/13/22 10:10:00 AM,28.456,2669.5,,,,
393,03/13/22 10:20:00 AM,28.357,4133.4,,,,
394,03/13/22 10:30:00 AM,28.754,2325.0,,,,
395,03/13/22 10:40:00 AM,28.655,2325.0,,,,
396,03/13/22 10:50:00 AM,28.754,11711.2,,,,
397,03/13/22 11:00:00 AM,28.555,8611.2,,,,
398,03/13/22 11:10:00 AM,28.655,3616.7,,,,
399,03/13/22 11:20:00 AM,28.655,3444.5,,,,
400,03/13/22 11:30:00 AM,28.754,13777.9,,,,
401,03/13/22 11:40:00 AM,28.853,3100.0,,,,
402,03/13/22 11:50:00 AM,28.655,2755.6,,,,
403,03/13/22 12:00:00 PM,28.655,23422.4,,,,
404,03/13/22 12:10:00 PM,28.853,8266.7,,,,
405,03/13/22 12:20:00 PM,28.953,2583.4,,,,
406,03/13/22 12:30:00 PM,28.655,27555.7,,,,
407,03/13/22 12:40:00 PM,28.357,6200.0,,,,
408,03/13/22 12:50:00 PM,28.060,2927.8,,,,
409,03/13/22 01:00:00 PM,28.258,592.0,,,,
410,03/13/22 01:10:00 PM,27.961,387.5,,,,
411,03/13/22 01:20:00 PM,27.862,236.8,,,,
412,03/13/22 01:30:00 PM,27.862,161.5,,,,
413,03/13/22 01:40:00 PM,27.961,559.7,,,,
414,03/13/22 01:50:00 PM,27.862,236.8,,,,
415,03/13/22 02:00:00 PM,27.961,947.2,,,,
416,03/13/22 02:10:00 PM,27.961,3444.5,,,,
417,03/13/22 02:20:00 PM,27.961,753.5,,,,
418,03/13/22 02:30:00 PM,27.961,592.0,,,,
419,03/13/22 02:40:00 PM,27.862,581.3,,,,
420,03/13/22 02:50:00 PM,27.862,387.5,,,,
421,03/13/22 03:00:00 PM,27.862,979.5,,,,
422,03/13/22 03:10:00 PM,27.862,484.4,,,,
423,03/13/22 03:20:00 PM,27.862,839.6,,,,
424,03/13/22 03:30:00 PM,27.961,1184.0,,,,
425,03/13/22 03:40:00 PM,27.961,1808.3,,,,
426,03/13/22 03:50:00 PM,28.060,731.9,,,,
427,03/13/22 04:00:00 PM,27.961,1044.1,,,,
428,03/13/22 04:10:00 PM,27.961,656.6,,,,
429,03/13/22 04:20:00 PM,27.961,979.5,,,,
430,03/13/22 04:30:00 PM,27.961,592.0,,,,
431,03/13/22 04:40:00 PM,27.961,1291.7,,,,
432,03/13/22 04:50:00 PM,27.961,624.3,,,,
433,03/13/22 05:00:00 PM,27.961,312.2,,,,
434,03/13/22 05:10:00 PM,27.862,484.4,,,,
435,03/13/22 05:20:00 PM,27.862,936.5,,,,
436,03/13/22 05:30:00 PM,27.862,828.8,,,,
